image,preset,entropy,contrast,sharpness,colorfulness,brightness,entropy_improvement,contrast_improvement,sharpness_improvement,colorfulness_improvement
low00753,minimal,5.4764347,21.763730727289904,83.1796323988889,24.04136327715646,126.92519583333333,2.1657336,9.301957161688538,18.949850377495846,9.315232152392234
low00753,balanced,6.9016037,58.24879977012163,1450.5129831455556,51.710081385868016,177.77141666666665,28.753,192.53752019686067,1974.285463157249,135.1239189786846
low00753,aggressive,4.196093,64.13638066789784,3452.739882119722,37.72686229863121,222.50865,-21.719704,222.1061692092189,4837.541565476306,71.54271423845783
low00753,illumination_only,5.5509877,22.807511424869563,91.02515358526041,25.17470629440656,133.00626666666668,3.5565588,14.544039712819966,30.169226375421403,14.468502938691866
low00753,output_only,6.9007907,57.2937394746848,1618.7279123860937,50.00236721159652,175.85058333333333,28.737835,187.74100985556294,2214.838830458381,127.3590027691368
low00754,baseline,5.3597174,20.08282463415913,69.7808497975,22.044718302486782,115.84271666666666,0.0,0.0,0.0,0.0
low00754,minimal,5.476385,21.95272553710547,82.99766656638889,24.095850156523394,126.67630416666667,2.1767519,9.310945731039245,18.940464048866314,9.304413991106575
low00754,balanced,6.8926296,58.33850997602032,1431.3953783491493,51.61119786997944,177.66566666666668,28.600618,190.48956528152723,1951.272494535358,134.12046895676312
low00754,aggressive,4.1903644,64.52825180566785,3427.132530093334,37.53894309572527,222.2204875,-21.817438,221.31063722934135,4811.2794413348,70.28542882986464
low00754,illumination_only,5.549499,23.00347031584726,90.85821239706597,25.229366389451645,132.74627916666665,3.5408895,14.543002465501617,30.205081567122306,14.446308831288693
low00754,output_only,6.893958,57.475530373585336,1603.6450526965102,49.96530758140601,175.67609166666668,28.625404,186.19246256736454,2198.116255892836,126.65432552054708
low00755,baseline,6.269878,22.18423355864624,81.1221708303993,27.14338157529002,99.43115416666667,0.0,0.0,0.0,0.0
low00755,minimal,6.397919,24.248074166790587,96.42326666659724,29.67056567684137,108.7358125,2.0421653,9.303186439542197,18.861792873107007,9.310498378919636
low00755,balanced,7.701843,59.93897573970764,1466.9826026145658,60.511729618041336,153.9935625,22.8388,170.18727323282528,1708.3621130918214,122.93364387998065
low00755,aggressive,5.230319,67.88713731016632,3517.9044261766494,53.409763672404516,212.750575,-16.58021,206.0152478592505,4236.5511427590745,96.76901171748658
low00755,illumination_only,6.4649553,25.402073679774812,105.58492082942708,31.08352015004425,113.942025,3.1113434,14.505076826845917,30.155443017139692,14.516019545409678
low00755,output_only,7.7056456,59.71375614069115,1684.9539276965102,59.34603765677318,152.20419166666667,22.899452,169.1720495226119,1977.0572464329312,118.63907226209001
low00756,baseline,6.272345,22.15276781134393,81.79257442493055,27.33159320987231,99.06492916666667,0.0,0.0,0.0,0.0
low00756,minimal,6.4005423,24.215974168212924,97.23941179859375,29.876451999453785,108.33413333333333,2.043848,9.313537587896672,18.8853786328004,9.311051756259344
low00756,balanced,7.705414,59.840969427551464,1472.076398391597,60.43982196403938,153.56037083333334,22.847416,170.12863555996944,1699.7677768935769,121.13537802182792
low00756,aggressive,5.2375846,67.85645130274898,3551.5201914488885,53.53510659771555,212.6723125,-16.497187,206.3113913377507,4242.105889708219,95.87261593802148
low00756,illumination_only,6.467405,25.367463371707675,106.53597817498262,31.299645320637886,113.52295833333334,3.109838,14.511484920261616,30.251405979110768,14.518188092058592
low00756,output_only,7.7104006,59.65550503689158,1691.9957755577088,59.396369931842216,151.98145833333334,22.92692,169.29142915651084,1968.6422789034807,117.31762753730708
low00757,baseline,5.752997,16.2081562129804,67.47794353993056,37.83893060991399,114.898525,0.0,0.0,0.0,0.0
low00757,minimal,5.8820744,17.7320238120026,80.1434915415972,41.514987324819096,125.6703375,2.2436554,9.4018565652878,18.76990811697115,9.715012173050058
low00757,balanced,7.3122034,50.40299651500405,1376.7268560082637,82.655725501261,174.5966125,27.102509,210.97304253915388,1940.2620230914056,118.44096587551233
low00757,aggressive,5.008072,57.164288986501205,3445.9193937663895,77.94867539978418,222.40496666666667,-12.948468,252.68841338486635,5006.73445720414,106.00126415665996
low00757,illumination_only,5.9580674,18.660056971543057,86.62008291493055,43.370246103258616,131.10195416666667,3.5645854,15.127573589147906,28.36799459318508,14.618054485650282
low00757,output_only,7.275345,49.32922966563378,1526.0907585828993,80.7239132604733,173.6537875,26.461824,204.34818752627874,2161.614208322493,113.33560954104563
low00758,baseline,5.7587442,14.753778262532707,55.47670458984375,39.746329619278214,113.28747083333333,0.0,0.0,0.0,0.0
low00758,minimal,5.887287,16.130043784708,65.81804079888889,43.62114690512238,123.91660833333333,2.232134,9.328224253378718,18.640862476424658,9.748868192258836
low00758,balanced,7.363063,46.80163051511415,1155.7685241116496,81.36199234889662,169.70945833333334,27.858826,217.2179334832971,1983.34026445262,104.70315907970911
low00758,aggressive,4.935939,55.55437489785658,3019.1616580743753,80.82716074770592,222.74084166666665,-14.2879305,276.5433769527172,5342.215215189801,103.35754652550915
low00758,illumination_only,5.963379,16.93832674968662,70.86705695305557,45.54226243448544,129.14637083333332,3.55346,14.806705430171638,27.742008969345605,14.582309538327824
low00758,output_only,7.3270006,46.08380893209053,1288.340372176233,79.69596386889263,169.4551375,27.23261,212.3525927532786,2222.308763112963,100.51150542020764
low00759,baseline,6.4830914,28.947217583423555,182.88114045666669,34.085671853297775,111.75065416666666,0.0,0.0,0.0,0.0
low00759,minimal,6.5918155,31.653372066183728,218.88005715972218,37.4141587945104,122.6377625,1.6770413,9.348582380884288,19.684324262831996,9.765061858068067
low00759,balanced,7.574669,58.23037864474178,1677.431775862222,62.53900254554821,169.6267,16.837301,101.16053806182413,817.2251286674832,83.47592740642307
low00759,aggressive,4.483042,62.955598377249046,3493.2005323766675,63.07701867638738,218.12862916666666,-30.850246,117.48410946860808,1810.0933664640909,85.05435054314385
low00759,illumination_only,6.7686567,32.82594581519658,215.78192373437497,37.58451622761197,124.09826666666666,4.404772,13.39931280301758,17.990254870213946,10.264853776017572
low00759,output_only,7.409764,55.67120903870867,1888.0828367078996,61.546526066267035,166.61004166666666,14.293682,92.31972426458161,932.4098110899943,80.56421575364205
low00760,baseline,6.4854493,29.97372774859005,201.31808115770832,37.21658957872248,111.89305833333333,0.0,0.0,0.0,0.0
low00760,minimal,6.5884275,32.790030061810356,240.84385197873254,40.846690512111216,122.7950625,1.587835,9.395902761386703,19.633492726398764,9.753985989796728
low00760,balanced,7.5569263,58.92292520605823,1773.0837635530556,64.43322748465495,172.13027916666667,16.521244,96.58190566180056,780.7374644923519,73.13039215579498
low00760,aggressive,4.4721994,63.62367857154271,3629.3331881062313,64.4538670754306,218.31032916666666,-31.042566,112.26481772703609,1702.7855060187505,73.18585019482884
low00760,illumination_only,6.7810206,33.943018147571806,237.4802062308333,40.896313389501884,124.12981666666667,4.5574536,13.24256506322764,17.96268117854567,9.887321359728201
low00760,output_only,7.3786783,55.934931568078966,1971.0838303882638,62.81990942211042,167.7432875,13.772816,86.61319685440233,879.0893192768702,68.79544883936897
low00761,baseline,6.2504263,30.738357900837837,129.8084639165972,30.309737571511754,107.8184,0.0,0.0,0.0,0.0
low00761,minimal,6.394833,33.622622479388944,154.47374223914932,33.17775219435525,117.9689875,2.3103511,9.383274760010817,19.001286648303406,9.46235385930611
low00761,balanced,7.3665886,61.384728000038685,1350.819743453056,56.85678878252113,164.64227916666667,17.857378,99.70073937607941,940.6253203342477,87.58588274931505
low00761,aggressive,4.454282,71.7156952827156,2460.8947097637324,38.067251263225394,217.72787083333333,-28.736353,133.3101056148508,1795.7890999656802,25.594130181466696
low00761,illumination_only,6.5042562,34.61399640691991,161.95655831456597,33.66957695217627,120.98284166666667,4.0610023,12.608476089012012,24.765792174094397,11.08501640021603
low00761,output_only,7.257461,59.83893766023555,1499.5003464277086,56.49524424260044,162.95383333333334,16.111458,94.67187496897652,1055.1637706699523,86.39304978905707
low00762,baseline,6.2556095,30.71514263881063,128.93924465067707,31.625384097425073,107.27610416666667,0.0,0.0,0.0,0.0
low00762,minimal,6.3974867,33.59421644863145,153.37808602984373,34.62340791464242,117.37205,2.2679992,9.373467164638587,18.953764965334262,9.47980207285908
low00762,balanced,7.3726315,61.284953858194605,1337.9616462577085,59.533460235664236,164.026875,17.856327,99.52684113782034,937.6682831379399,88.24580929125041
low00762,aggressive,4.5362515,71.52993412257507,2475.9950874474825,40.49212009180125,217.32785833333332,-27.485058,132.88166024074468,1820.2804345220593,28.03676934661515
low00762,illumination_only,6.5168753,34.59378772963816,161.25386120609377,35.20721157457357,120.52274166666666,4.176503,12.627794493542746,25.06189379576687,11.325799130579187
low00762,output_only,7.2563496,59.86935694695283,1486.9954478374827,59.0592859826031,162.47420416666668,15.997483,94.91804954636254,1053.252798917862,86.74646227430858
low00763,baseline,5.0853877,11.192152859251152,33.24099768539931,14.093996363701827,125.9406125,0.0,0.0,0.0,0.0
low00763,minimal,5.215317,12.23232301185629,39.390486556232645,15.412924913223064,137.70868333333334,2.554949,9.293745052323501,18.499712099599297,9.358087766490787
low00763,balanced,7.0819426,44.16292469968898,1296.1527954382639,44.245945044669035,194.31205416666666,39.260624,294.5882910559519,3799.2596061807817,213.93469888087665
low00763,aggressive,4.3408256,55.093689323523506,4592.886484374566,49.84982317918163,225.3002375,-14.641208,392.25283121454555,13716.933317834602,253.69544515824208
low00763,illumination_only,5.284257,12.817833050642738,43.01720658604167,16.143936121258186,144.30377083333335,3.9106011,14.525178594642227,29.410094706442692,14.544772856872918
low00763,output_only,7.071872,43.953009867034105,1450.0566203845656,43.201020174312326,193.41089166666666,39.0626,292.7127373953229,4262.253606550096,206.52072740400124
low00764,baseline,5.7024717,15.285508090853753,53.841258496597234,24.770514751596618,118.47026666666666,0.0,0.0,0.0,0.0
low00764,minimal,5.8306465,16.70942275284409,63.96995244581598,27.08159828321328,129.55065833333333,2.2477057,9.31545522416983,18.81214190017285,9.329977817548984
low00764,balanced,7.439338,50.10074799764564,1530.865084706597,60.159860000195486,180.3789625,30.458134,227.76632415394786,2743.2936514724065,142.86883257570494
low00764,aggressive,4.725446,57.263223630950634,5348.559916208266,68.81975266253741,220.95975833333333,-17.13337,274.6242734660204,9833.942975248796,177.8293198695095
low00764,illumination_only,5.8979115,17.508146691539988,70.00810583159722,28.370237926460682,135.75122916666666,3.4272823,14.540822506359305,30.02687490304806,14.532290551741717
low00764,output_only,7.4269695,49.74309267574644,1730.6224489874821,59.90162058408771,179.84604583333333,30.241234,225.42649141974383,3114.305343729767,141.8263051244289
low00765,baseline,6.663703,26.981654705244736,275.09611064567713,38.39807747709056,98.24898333333333,0.0,0.0,0.0,0.0
low00765,minimal,6.791297,29.5173783481114,329.2272398488889,42.09170771386957,107.67823333333334,1.9147612,9.397954538250636,19.677169944773414,9.61931033912502
low00765,balanced,7.8785954,62.61290762714132,3321.587625999999,69.99925853996078,135.94524166666667,18.231491,132.05733047562322,1107.4280578536398,82.29886270145798
low00765,aggressive,5.764579,72.26419488077707,8523.873070192707,74.66939296755116,198.6225625,-13.49286,167.82714281318795,2998.5072999346858,94.46128002658767
low00765,illumination_only,6.833224,29.887945815439526,337.5808317766666,42.81852287363936,109.61200416666667,2.5439436,10.77135980703904,22.71377846249146,11.512152917515648
low00765,output_only,7.873499,62.86319490054361,3806.3757993537333,69.20597191691256,135.75285416666668,18.15501,132.98495065361638,1283.6530768900375,80.23290868716776
low00766,baseline,6.663011,26.929654281401685,276.78699513498265,38.48732355173177,98.33109583333334,0.0,0.0,0.0,0.0
low00766,minimal,6.790723,29.46194651498653,331.0496811663889,42.18801588610611,107.7672375,1.9167277,9.403359609164053,19.60449261893377,9.615353817472252
low00766,balanced,7.880233,62.7032283438076,3351.365864937483,70.1855485366137,136.4556875,18.268343,132.8408218263391,1110.8104513014055,82.36016968619694
low00766,aggressive,5.7657833,72.27603969180127,8560.55409560276,74.90307885354477,198.74555,-13.465801,168.38829394745323,2992.8310383325543,94.61753102385953
low00766,illumination_only,6.8309817,29.805959203711534,338.76899868456604,42.873671855746615,109.59280416666667,2.5209422,10.680808941154138,22.39339442929976,11.396864991453732
low00766,output_only,7.8711967,62.69574831127116,3808.67410225276,69.18275389115034,135.8082375,18.132729,132.81304563412263,1276.0307273090475,79.75465038030009
low00767,baseline,6.6090956,35.15504720232786,125.90713401222224,39.48364897624869,77.68404583333333,0.0,0.0,0.0,0.0
low00767,minimal,6.7361746,38.43463782231104,150.19504059555555,43.23721108754388,85.06963333333333,1.9227898,9.328932489005497,19.290333922600126,9.506624156123827
low00767,balanced,7.628808,72.65594999969174,1347.0560186649307,70.34072145443866,111.198275,15.428926,106.67288421356662,969.8806141788336,78.15152165077748
low00767,aggressive,6.3693113,71.74136489616409,3695.635272352759,80.82716402913351,184.00057916666665,-3.6280944,104.07130868939238,2835.2072075550623,104.710471612578
low00767,illumination_only,6.7549024,39.44261097758024,158.30999442706593,44.86814155311841,87.97414583333334,2.2061534,12.196154226663849,25.735523780327036,13.637271925167695
low00767,output_only,7.634536,71.35430717118575,1526.6312076210936,68.96504968402166,109.83894166666667,15.515592,102.97030682541906,1112.5057246342355,74.66736604184547
low00768,baseline,6.4951982,29.74208309056448,77.1318527603993,52.13286951023244,74.522025,0.0,0.0,0.0,0.0
low00768,minimal,6.6232653,32.49049903738928,91.79322390234374,57.109883225357166,81.6159625,1.9717183,9.240832050854959,19.00819261724233,9.546786436046567
low00768,balanced,7.609147,64.40895247698275,849.6014340788889,95.75613120947496,102.86313333333334,17.150345,116.5583099235445,1001.4923195454312,83.67707764614859
low00768,aggressive,6.6050935,66.56964734515054,2667.753792433055,111.15000138972279,181.212275,1.6919457,123.82308307876866,3358.692741013375,113.20522433146844
low00768,illumination_only,6.6565666,33.21582900743608,96.43719470493059,59.24039798928143,84.40555416666666,2.4844258,11.679564966226673,25.029013635262963,13.633487943060485
low00768,output_only,7.604294,63.53097689235158,957.1907915974999,94.06972323389353,101.4115875,17.075624,113.60634592708286,1140.9799030381087,80.44225095921466
low00769,baseline,6.396102,22.401441119935352,114.02330034789934,30.1318519352977,102.85499166666666,0.0,0.0,0.0,0.0
low00769,minimal,6.5230155,24.320977739174616,135.36528374609378,33.13154334214137,113.0448625,1.9842327,8.56880862691928,18.71721247593903,9.955217532878248
low00769,balanced,7.346444,42.90530759336463,1061.394314602066,54.30243706030762,119.47075416666667,14.858146,91.52922958685281,830.8573873617229,80.21606231476099
low00769,aggressive,5.608519,54.85614541608893,3567.5262065512325,73.48225257201538,220.7426625,-12.313482,144.87775193744875,3028.7694670003975,143.8690218238303
low00769,illumination_only,6.480409,22.803678038031983,122.90436720748261,33.49525605110821,112.13373333333334,1.3181027,1.795585006978296,7.788817577184687,11.162288076527007
low00769,output_only,7.4779425,48.01374851843581,1475.0914001082633,53.06270011671673,124.65084166666666,16.914059,114.33330231467882,1193.675411611114,76.10168877325751
low00770,baseline,6.3881536,22.315933551500425,114.07381563873263,30.41307390271939,103.11820416666667,0.0,0.0,0.0,0.0
low00770,minimal,6.5145187,24.226182599787855,135.51381090666666,33.4439818763489,113.33649166666666,1.9781176,8.560023016195945,18.794843626370554,9.965806098141567
low00770,balanced,7.340456,42.87467474820732,1066.3168761803993,54.73091921392136,119.89862083333334,14.90732,92.12583981423718,834.7604182517955,79.95852503757467
low00770,aggressive,5.6092067,54.69203885260569,3559.055327147066,74.05804654145695,220.91930833333333,-12.193616,145.08066725681948,3019.9581667527077,143.50727183428518
low00770,illumination_only,6.4742785,22.758384502352687,123.3262656766493,33.83616465952528,112.5178375,1.348197,1.9826683469512008,8.110932369632332,11.255326468331157
low00770,output_only,7.469869,47.860584422222104,1477.7867426810938,53.415838544712926,124.92547083333334,16.93315,114.46821533040534,1195.465339181068,75.6344614016038
low00771,baseline,5.6581497,18.483036917804675,96.34218669748265,22.941255850652514,117.94244166666667,0.0,0.0,0.0,0.0
low00771,minimal,5.7871604,20.202433572796718,114.87227851998264,25.078051665351055,129.04085833333335,2.2800858,9.302565712757685,19.233621799228036,9.314205938023068
low00771,balanced,7.1918373,54.122825115079685,1836.5745479012332,45.49195277841792,175.82875,27.105814,192.82430888261263,1806.3035736028419,98.29756956014245
low00771,aggressive,3.7087247,62.960943750161825,3905.7781420620663,44.42503288397602,224.474925,-34.4534,240.64176807173752,3954.0683951116107,93.646909189204
low00771,illumination_only,5.860383,20.866844096536244,120.8724951866493,25.910165253124894,133.15109583333333,3.5741951,12.897270017543775,25.461648038146116,12.94135518037883
low00771,output_only,7.120906,52.91365446479502,2019.1244223873439,44.37522625786171,173.02821666666668,25.8522,186.28225274940286,1995.7842992784201,93.4298041342822
low00772,baseline,5.4383907,17.257806520998912,78.27266651972222,28.142209407560934,118.24464583333334,0.0,0.0,0.0,0.0
low00772,minimal,5.565261,18.866837642539107,93.17148317333333,30.776219637648403,129.38019166666666,2.3328621,9.323497279809931,19.03450759513486,9.359642634809592
low00772,balanced,6.9966984,50.86599218455031,1482.4296875660414,55.450109676394774,178.85212083333334,28.653835,194.74193097864267,1793.9302230013031,97.03538152728358
low00772,aggressive,3.642812,60.373802436186935,3138.0390274658153,57.25064585796251,226.79952083333333,-33.01673,249.83473921048684,3909.112206079154,103.43337308328411
low00772,illumination_only,5.6834517,19.5452628484922,97.81226639972226,31.775365548831964,133.41320416666667,4.5061293,13.254617988154882,24.963503543189862,12.909989008520824
low00772,output_only,6.8846226,49.81620218004975,1640.4021954843756,54.081204722034215,176.2082375,26.593012,188.65894468937586,1995.75356049873,92.17114029257519
low00773,baseline,6.2394238,21.040567791741953,100.37819148604163,29.748075739153666,106.76996666666666,0.0,0.0,0.0,0.0
low00773,minimal,6.376756,23.007453408125507,119.38396655555557,32.50897178774737,116.76887916666666,2.2010436,9.34806339758341,18.93416765947297,9.280923152148231
low00773,balanced,7.536101,52.15008546684165,1437.2755701416497,57.55847493899162,164.02296666666666,20.782001,147.8549342537687,1331.860396031855,93.48638024083894
low00773,aggressive,5.199463,58.55436037562779,3335.8979939127594,53.01994629722327,221.92336666666668,-16.66758,178.29268180970536,3223.3294448990373,78.22983497194662
low00773,illumination_only,6.447942,24.09285767621252,129.20369981937498,33.982205121152695,121.98824583333334,3.3419437,14.50668971808136,28.716903449432795,14.233288294429663
low00773,output_only,7.5161695,51.255545693956485,1603.7249107791492,55.619152904644835,161.4712375,20.462559,143.60343409588677,1497.6826111697376,86.96722904816431
low00774,baseline,6.2280407,21.216893229791562,113.63317377159724,26.382377796399883,106.688525,0.0,0.0,0.0,0.0
low00774,minimal,6.3739843,23.196225186246178,135.11546102984374,28.841530685554197,116.670525,2.3433316,9.32903764475446,18.904943464331918,9.321195034550252
low00774,balanced,7.5106897,51.85103462114635,1571.931792128889,52.18910149636185,164.09267083333333,20.594744,144.38561319778927,1283.3388085142046,97.81803558086993
low00774,aggressive,4.8908725,59.401136671170406,3746.5497583333336,48.825416470614144,221.82445416666667,-21.470127,179.97094592417838,3197.0563383751833,85.06829387181628
low00774,illumination_only,6.448841,24.27774022981523,146.21210747770834,30.146228813445624,121.85918333333333,3.5452626,14.426461814521453,28.67026645897859,14.26653444997423
low00774,output_only,7.4987216,51.10517387456136,1759.4378840399997,50.43170862837057,161.18309583333334,20.402578,140.8702033849252,1448.34880136013,91.15679798676994
low00775,baseline,6.361374,30.18118616233988,198.65416775623262,38.69858504708922,106.96002916666667,0.0,0.0,0.0,0.0
low00775,minimal,6.5352077,33.055186345001296,236.88244555493063,42.36496706741458,117.1015375,2.7326462,9.52248916660405,19.243632404233118,9.474201746301674
low00775,balanced,7.6754,67.58125870447542,2528.676554977708,73.14931030106864,160.16995416666666,20.656322,123.91849790451042,1172.9038527299522,89.02321677151525
low00775,aggressive,5.2490993,71.28324114568069,5783.412658315555,68.19379054316074,207.39774166666666,-17.484818,136.18435923047983,2811.2969154577954,76.21778796351641
low00775,illumination_only,6.662577,33.56303016472535,246.02057626248265,43.44651254116872,119.93355833333334,4.7348776,11.205139467332586,23.843652031692116,12.268995076440472
low00775,output_only,7.5344906,66.49112222636641,2832.9455407206774,70.96150021841993,157.86144166666668,18.441246,120.30652429868415,1326.0690186963348,83.369754041582
low00776,baseline,6.3503065,29.614822675983234,218.5203485155555,36.235567525118974,107.05060833333333,0.0,0.0,0.0,0.0
low00776,minimal,6.5262375,32.42933005759408,260.5738098053993,39.671664799160375,117.184125,2.770433,9.503711747338366,19.24464315361012,9.482664433665771
low00776,balanced,7.6723003,66.01851923639758,2727.876992453055,68.80039930512902,160.27374166666667,20.817795,122.92390523052732,1148.340033769839,89.86979921712465
low00776,aggressive,5.2672377,70.94761626894744,6391.906894022068,61.914408497123524,208.42717083333332,-17.055378,139.56792530952384,2825.0854382410325,70.86639654313028
low00776,illumination_only,6.6654086,32.907429506715154,270.88683567317713,40.55464365377607,119.8987375,4.9619985,11.11810415600472,23.964123942395187,11.91943834096997
low00776,output_only,7.495194,65.105025460187,3048.315233660399,66.84478942964353,157.98769166666668,18.028854,119.83932226271708,1294.9800347510443,84.47286463308691
low00777,baseline,6.7519045,31.526361337530947,201.81207001222222,30.758326872557717,94.00182083333333,0.0,0.0,0.0,0.0
low00777,minimal,6.8863716,34.46652208665578,240.6162516165972,33.651670454599916,102.81500833333334,1.9915438,9.326038985744548,19.227879483137407,9.406700156449707
low00777,balanced,7.905811,69.45691776351653,2483.002603786094,57.50878725839642,138.76897916666667,17.090086,120.31377811060831,1130.3538651755157,86.96981632542959
low00777,aggressive,5.5152087,75.45204626558623,6191.342827984009,54.90789558064877,199.18995,-18.316252,139.33001800548232,2967.875389023583,78.51392180124422
low00777,illumination_only,6.957422,35.726425556231945,258.8521306748437,35.01377179432049,107.01487083333333,3.0438418,13.322388123811102,28.26394905872924,13.835098831592951
low00777,output_only,7.8740945,68.07508248329547,2762.2604517299314,55.73676956211308,135.74769583333332,16.620346,115.9306675276054,1268.7290614295976,81.20871721355198
low00778,baseline,6.7573338,31.430209701137578,182.96182309333332,30.995961823642734,93.38542916666667,0.0,0.0,0.0,0.0
low00778,minimal,6.8856072,34.35913046530612,218.07413780826388,33.91159175808225,102.1368375,1.8982855,9.318807580410564,19.191060802350503,9.406483176836181
low00778,balanced,7.9104395,70.25020245767386,2306.4163612460943,59.10016018171214,138.78635,17.064507,123.51172049332921,1160.5997919410404,90.67051546254137
low00778,aggressive,5.5282116,75.64654010957243,5818.422653454931,56.246150516667385,198.51130416666666,-18.189453,140.68099076931864,3080.1293598210436,81.46283324482808
low00778,illumination_only,6.945385,35.69472315200937,235.14143441456596,35.319311886805345,106.4288375,2.7829204,13.56819916704991,28.519398440085798,13.948107459162298
low00778,output_only,7.894025,68.81597860070967,2570.251932322066,57.26294443097229,135.9766,16.821592,118.94851881379257,1304.8023182469694,84.74324093177175
low00779,baseline,6.351735,22.35087279528685,153.96852761456597,57.16226480435158,112.1213375,0.0,0.0,0.0,0.0
low00779,minimal,6.4779015,24.36606299302229,182.4943022415104,62.73862251499854,122.95719166666667,1.9863288,9.016158859623523,18.527016572084047,9.755312756996377
low00779,balanced,7.4116163,49.781789688682984,1702.6639230933336,110.14093076840909,164.32184166666667,16.686483,122.72861621395168,1005.8519227745446,92.68118774752328
low00779,aggressive,5.354327,55.86668982019955,3934.234322662222,112.82189134337486,220.47398333333334,-15.702921,149.95305700983724,2455.2198125261734,97.37127583997702
low00779,illumination_only,6.491847,25.129147164862484,173.30682341659724,64.27038083447212,124.20320416666667,2.2058842,12.430272388116723,12.559901755014119,12.43497970986521
low00779,output_only,7.373853,47.02880697494238,1943.7805686388888,101.64470209308857,155.20511666666667,16.09195,110.41150117797362,1162.4531771225434,77.81783566656492
low00780,baseline,6.359496,22.418459017115023,153.95665924498263,56.95930122223689,111.90054583333334,0.0,0.0,0.0,0.0
low00780,minimal,6.485672,24.441652984602374,182.63140439972221,62.50949750774515,122.71021666666667,1.9840546,9.024679019832611,18.625206142665814,9.744143917519601
low00780,balanced,7.4194856,49.903012369933464,1699.2872011530555,109.84982145862085,164.08125416666667,16.667822,122.5978704951834,1003.7438779761225,92.85668732139489
low00780,aggressive,5.3595133,55.890402690101006,3930.6335295308327,112.5847516548017,220.38952916666668,-15.724246,149.30528296986137,2453.0779563592864,97.65823884589487
low00780,illumination_only,6.4976935,25.198051753100415,173.37250506326387,64.0356830346055,123.9583625,2.1730876,12.398678847031173,12.611241315249567,12.423575536432306
low00780,output_only,7.3803835,47.14144644432608,1939.5719646266664,101.45163006708135,154.94260833333334,16.05296,110.27960221680124,1159.816869330955,78.11249065582756
low00781,baseline,6.3254247,26.174497201391986,395.32966603993054,14.217851046097453,109.9935125,0.0,0.0,0.0,0.0
low00781,minimal,6.4411626,28.637644085201515,475.8872620041495,15.553795122542928,120.7602875,1.8297257,9.410484048108234,20.37732122943745,9.396244707544382
low00781,balanced,7.7268963,62.498981874638474,4844.500828944982,29.58710449101124,156.57431666666668,22.156166,138.7781564389123,1125.4331625230625,108.0982871116263
low00781,aggressive,4.516735,70.50912331700219,12157.375031033056,30.07338657930174,211.34563333333332,-28.593964,169.38100386223445,2975.249867487833,111.51850924444977
low00781,illumination_only,6.638561,29.11244154275624,482.3702080027083,15.820184819201353,122.35432083333333,4.9504356,11.224453783234512,22.017204738180755,11.269873118720799
low00781,output_only,7.5653343,61.72284035835774,5408.690358186389,28.16681851411968,156.10119583333332,19.602,135.8128978885419,1268.146846242518,98.1088310940701
low00782,baseline,6.32948,26.16162163233128,394.99194095826374,14.280006531299636,109.91025833333333,0.0,0.0,0.0,0.0
low00782,minimal,6.446278,28.62638885421805,475.6377864748437,15.620428151314323,120.66402083333334,1.8453004,9.421309032467393,20.417086313439825,9.386701729279215
low00782,balanced,7.7296886,62.54531512982194,4847.761108091597,29.69075033799101,156.22427916666666,22.122013,139.07277617885373,1127.3063334737324,107.91832463741058
low00782,aggressive,4.5182853,70.71004645033838,12233.500311541233,30.168710955562023,211.2187125,-28.615225,170.2815882137554,2997.151876532557,111.26538625480826
low00782,illumination_only,6.6376348,29.108397406170532,482.507707666389,15.895886342106742,122.29233333333333,4.868561,11.263735158517632,22.156342353671594,11.315679774132734
low00782,output_only,7.580008,61.69996895054805,5400.830212464845,28.320201496224556,155.8768375,19.757196,135.84153084110605,1267.3266850362186,98.3206480623865
low00783,baseline,6.325595,26.222176188467092,397.5279161997222,14.215244290470384,109.9079125,0.0,0.0,0.0,0.0
low00783,minimal,6.443654,28.68834973095175,478.03621568326395,15.552293799386627,120.66387916666666,1.8663725,9.404915613256073,20.252237944238747,9.405744154622612
low00783,balanced,7.7351184,62.6926029081227,4868.323762174148,29.426132733963602,156.33793333333332,22.282862,139.08237995783068,1124.6495312113504,107.00405939340976
low00783,aggressive,4.5206466,70.74133435528616,12227.097470595674,30.23899393020968,211.15431666666666,-28.534048,169.77674868342646,2975.783353150135,112.7222952508899
low00783,illumination_only,6.64212,29.17369056470111,484.3791741899999,15.818152385485188,122.24595833333333,5.003877,11.255794923428743,21.84783871798395,11.275979942809437
low00783,output_only,7.580105,61.72025873511185,5408.5891457079,28.10682778564275,155.86282916666667,19.832283,135.37428126296146,1260.5558063475894,97.72314292540865
low00784,baseline,6.66605,27.50667816924949,296.7651707137327,13.796334926793971,96.1674,0.0,0.0,0.0,0.0
low00784,minimal,6.7924747,30.08385476039311,354.1735997899307,15.083722473729097,105.2226625,1.8965473,9.369275981949428,19.344732718508816,9.331373540626938
low00784,balanced,7.8799286,64.14618844583947,3728.725479009983,25.893222903995287,136.33429583333333,18.209864,133.2022356576315,1156.456568013774,87.68189552797718
low00784,aggressive,4.9680657,73.28434311981488,10179.35919881901,31.83787162771301,203.4344625,-25.47212,166.423821404002,3330.1057547748014,130.77050388129118
low00784,illumination_only,6.8566346,30.861167468082854,377.30204991972215,15.598423590323964,108.91158333333334,2.8590343,12.195181396288865,27.138251774052492,13.062082597242131
